==72037== NVPROF is profiling process 72037, command: ./ranksort_profiling.out
==72037== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==72037== Profiling application: ./ranksort_profiling.out
==72037== Profiling result:
==72037== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla K40m (0)","rankSort(int*, int*, int)",1,"shared_efficiency","Shared Memory Efficiency",10.873359%,10.873359%,10.873359%
"Tesla K40m (0)","rankSort(int*, int*, int)",1,"gst_efficiency","Global Memory Store Efficiency",12.500000%,12.500000%,12.500000%
"Tesla K40m (0)","rankSort(int*, int*, int)",1,"inst_per_warp","Instructions per warp",39524.149840,39524.149840,39524.149840
"Tesla K40m (0)","rankSort(int*, int*, int)",1,"shared_load_transactions","Shared Load Transactions",93988017,93988017,93988017
"Tesla K40m (0)","rankSort(int*, int*, int)",1,"shared_store_transactions","Shared Store Transactions",75178720,75178720,75178720
"Tesla K40m (0)","rankSort(int*, int*, int)",1,"gst_transactions","Global Store Transactions",524288,524288,524288
"Tesla K40m (0)","rankSort(int*, int*, int)",1,"dram_utilization","Device Memory Utilization","Low (1)","Low (1)","Low (1)"
"Tesla K40m (0)","rankSort(int*, int*, int)",1,"cf_executed","Executed Control-Flow Instructions",2516932683,2516932683,2516932683
"Tesla K40m (0)","rankSort(int*, int*, int)",1,"ldst_executed","Executed Load/Store Instructions",8874084703,8874084703,8874084703
"Tesla K40m (0)","rankSort(int*, int*, int)",1,"inst_executed","Instructions Executed",82883869056,82883869056,82883869056
"Tesla K40m (0)","rankSort(int*, int*, int)",1,"inst_fp_32","FP Instructions(Single)",134215680,134215680,134215680
"Tesla K40m (0)","rankSort(int*, int*, int)",1,"inst_bit_convert","Bit-Convert Instructions",402647040,402647040,402647040
"Tesla K40m (0)","rankSort(int*, int*, int)",1,"inst_control","Control-Flow Instructions",70383986579,70383986579,70383986579
==72037== Warning: One or more events or metrics overflowed. Rerun with "--print-gpu-trace" for detail.
